-4.20739529272267,-86.7359974840637,-0.68262217664444,-41.8676324416655,-0.0455103438800521,-20.5587246457412,0.0282678293546905,-10.1855894290978,0.00344850290507235,-5.06935149110569,0.00827310881653937,-2.52881493969204
-16.1582862155814,50.8348640380325,-6.57877680742441,-23.9170657186499,-2.91429682862063,-11.5834412842334,-1.36337552053742,-5.69794774834381,-0.658244536825486,-2.82553065072868,-0.323261462551938,-1.40690451950351
-15.4367551918665,-26.1727054436435,-6.21801129556694,-11.5859864214555,-2.73391407269189,-5.41790163563615,-1.27318414257305,-2.61517792404518,-0.613148847843303,-1.28414573857937,-0.300713618060846,-0.636212063428879
-26.9858430752649,3.70990742113595,-11.9925552372662,-0.491610627652898,-5.6211860435415,-0.00773695618609736,-2.71682012799786,0.0862682924717276,-1.3349668405557,-0.0196909227926404,-0.661622614417045,-0.00398465553551432
-82.7585571707839,-5.25264132695249,-39.8789122850256,-1.13841210642398,-19.5643645674212,-0.206572221434454,-9.68840938993773,-0.0219709602583712,-4.82076147152566,0.00659693745323199,-2.40451992990199,0.00512467426837973
-51.0714962479541,37.5155616462653,-24.0353818236108,-17.2574145227663,-11.6425993367138,-8.2536156862916,-5.72752677458401,-4.0330349493729,-2.84032016384879,-1.99307425124323,-1.41429927606357,-0.990676319760809
-9.41931597654846,-55.5853216330628,-3.20929168790793,-26.2922945161651,-1.22955426886239,-12.771055682991,-0.521004240658301,-6.29175494772259,-0.237058896885927,-3.12243425041807,-0.112668642582158,-1.55535631934821
-35.1795626467269,-87.0594749858286,-16.0894150229972,-42.029371192548,-7.66961593640701,-20.6395940211824,-3.74103507443061,-10.2260241168185,-1.84707431377208,-5.08956883496597,-0.917676351025236,-2.53892361162218
-46.6630500783981,-13.6304318764741,-21.8311587388327,-5.31484963787076,-10.5404877943248,-2.2823332438438,-5.17647100338949,-1.04739372814901,-2.56479227825153,-0.500253640631281,-1.27653533326495,-0.244266014454834
-15.0255166861244,-66.4881245433245,-6.0123920426959,-31.7436959712959,-2.63110444625637,-15.4967564105564,-1.22177932935529,-7.65460531150529,-0.587446441234423,-3.80385943230942,-0.287862414756406,-1.89606891029388
62.4238850732438,-51.3363255021625,-29.7115762362556,-24.167796450715,-14.4806965430362,-11.7088066502659,-7.14657537774522,-5.76063043136007,-3.54984446542937,-2.85687199223682,-1.76906142685385,-1.42257519025759
