-6.87773264427046,-4.47435494540917
1.23520921857954,-9.45819858629583
-0.319263674912113,2.34979713280716
5.79762636993873,3.33839491993451
9.0974898910731,-8.25978719215417
-9.24008267431111,-2.71104857436616
9.57807636711761,-9.66436299959757
5.77518773204588,3.7383379891798
9.6772898746502,2.00123696344217
1.26692612444772,1.20676618294765
-4.80998624912533,-6.96086049332555
5.09511904948017,-0.281974961318534
-7.78058038445891,-8.37325806247411
-2.98635332655818,-2.75882501939675
8.03408186260388,-3.72054560783662
-0.0483770153498124,-2.82529070515982
-1.56624616432526,5.72703982500504
3.38621720855266,-9.51825929506759
-6.26401766969075,-7.20997148405304
2.67324637912643,7.92653763010948
-1.87302415978854,-4.911379336523
1.14389162620722,-7.64517368331492
-5.69494978786929,7.36843837606115
-0.196406314348112,2.00491945257196
3.79361486448622,6.69929024490175
7.5153795344643,-4.4964934508125
0.358195287687714,6.1400238352043
0.836246074350679,3.3152505687359
-5.4557674766935,-4.92937981971832
9.30366939184081,-1.86751313918966
8.12732938092813,0.464783706826408
8.89560004172562,-0.342725524148687
-6.58048091641709,-5.72330411641
8.91816509680246,-5.30060643098842
3.41687429636029,9.37542841183108
-1.00689196411767,-9.95920241706257
-4.86839662336303,-4.25184902426494
-5.38269067813789,-5.69842024045763
-6.73412780043443,0.617847658700034
0.558879356391326,5.78699813256726
6.29692029468505,3.55000903101465
5.42872614352733,-3.88043406007889
-4.71579028908744,-1.16568465411288
-2.74791428763376,-3.37130606929831
-3.29814510170061,-4.10228117523966
7.10408847824888,8.75072477752813
-1.2926870019482,1.9666486174665
-1.04528778422735,-5.83912207569658
6.12074285529494,-8.82651325708394
-9.94954656135219,1.47595915960487
3.01452641190868,3.01631503053436
-3.48403980254096,7.75645146092027
-4.31021152219124,4.5851479510335
5.6462732711939,1.4515620599685
-6.61176612695265,-4.96579621430744
2.67233495682169,3.92225405028824
-4.10841719725086,2.50396400005843
8.15797185839253,3.28088918200498
9.56764081088228,-5.59829437778576
-2.16454715796883,7.03655928876557
-2.03811535519444,-2.97314224556502
5.43324155345459,-5.48193632368476
2.99895183267432,-0.287725324448312
-2.85476932662708,4.70073284782164
1.17735768071794,2.32507669698812
3.77805193001926,-1.00745995260409
-8.81277361108167,-1.17774247721946
-5.0670011332326,4.30456698035807
-5.73100693012457,2.20696555356991
-4.15529472619898,-6.63647261954672
-5.07648369111845,-2.03150507563581
-9.78890508767454,-8.11932129601708
-1.68272241727863,-3.25068385739464
-2.70217606147081,5.68672806659068
3.07679563223721,-0.174075944269042
0.884711071478142,-0.0306714593035373
5.481277084051,-3.8292035892944
-2.1614389523668,-2.95316113723152
8.24350228592142,9.74392103185492
6.82430788375519,-6.29758413086542
-0.356381216708193,-2.89105039480255
