50.8576092166984,-3.0367392929723,-23.8288046083492,0.163260707027705
-49.2809455283907,77.3027104218231,-23.0404727641953,-37.0513552109116
-90.8124906702261,-15.3122512234228,-43.8062453351131,-6.0561256117114
88.3389528566181,28.8879419222548,-42.5694764283091,-12.8439709611274
3.08478515916721,89.577570390981,0.115214840832787,-43.1887851954905
-65.5262107763354,-36.9087375812434,-31.1631053881677,-16.8543687906217
-24.5768175053622,42.3076123292518,-10.6884087526811,-19.5538061646259
-41.8078266241626,47.7814350009293,-19.3039133120813,-22.2907175004647
13.1332825347434,-60.4238568586828,-4.96664126737171,-28.6119284293414
25.3092579186273,10.6391158992564,-11.0546289593136,-3.71955794962821
-73.9318544328791,-85.6245708533182,-35.3659272164396,-41.2122854266592
-91.6597653186315,33.8935853729952,-44.2298826593158,-15.3467926864976
-1.93944077385022,30.9477216799557,1.26055922614978,-13.8738608399778
-66.80456969051,-70.832765611304,-31.802284845255,-33.816382805652
83.1378597551119,76.3571811945653,-39.968929877556,-36.5785905972827
-14.563623234006,-63.6552330077434,-5.681811617003,-30.2276165038717
-16.2606101631177,5.72722779563654,-6.53030508155885,-1.26361389781827
-66.9928926175028,-90.9875120827102,-31.8964463087514,-43.8937560413552
72.7080972247781,60.4633003677636,-34.754048612389,-28.6316501838818
73.1673493192439,16.0473858051768,-34.9836746596219,-6.42369290258841
-79.2024400197385,-15.8646641045335,-38.0012200098693,-6.33233205226676
-30.6809115894883,25.9506768706562,-13.7404557947441,-11.3753384353281
35.9600004123394,-23.8502545308166,-16.3800002061697,-10.3251272654083
-63.4060135706506,97.9868803815918,-30.1030067853253,-47.393440190796
-27.9830943619247,38.500622183226,-12.3915471809624,-17.650311091613
-24.1077162621667,-58.1630373332581,-10.4538581310834,-27.4815186666291
-28.8456964159214,63.5009139314661,-12.8228482079607,-30.150456965733
80.8685620891226,-36.7735108137772,-38.8342810445614,-16.7867554068886
-63.3416596918182,2.32922426557249,-30.0708298459091,0.870775734427511
-58.8568583814363,22.070820418263,-27.8284291907182,-9.43541020913152
